ship_id,ship_type,route_id,month,distance,fuel_type,fuel_consumption,CO2_emissions,weather_conditions,engine_efficiency,fuel_efficiency,season
NG036,Tanker Ship,Escravos-Lagos,April,96.41,HFO,3617.35,9291.03,Calm,76.33,0.026652107205551025,Spring
NG036,Tanker Ship,Warri-Bonny,May,476.75,HFO,17439.52,50669.16,Stormy,90.34,0.02733733497252218,Spring
NG036,Tanker Ship,Lagos-Apapa,June,467.87,Diesel,19764.07,50221.53,Moderate,91.08,0.023672755662168775,Summer
NG036,Tanker Ship,Lagos-Apapa,July,202.99,Diesel,6561.39,19317.08,Moderate,91.05,0.030937042303536295,Summer
NG036,Tanker Ship,Lagos-Apapa,August,413.97,HFO,18037.62,49624.5,Moderate,80.29,0.022950367066165052,Summer
NG036,Tanker Ship,Port Harcourt-Lagos,September,218.58,Diesel,9294.25,26870.42,Stormy,88.52,0.023517766360922076,Autumn
NG036,Tanker Ship,Escravos-Lagos,October,125.02,Diesel,4854.02,12783.97,Stormy,89.07,0.02575597133921986,Autumn
NG036,Tanker Ship,Lagos-Apapa,November,327.54,HFO,11960.63,31050.58,Moderate,72.98,0.027384845112673833,Autumn
NG036,Tanker Ship,Escravos-Lagos,December,414.72,Diesel,19837.1,56666.52,Calm,71.18,0.020906281664154543,Winter
NG037,Tanker Ship,Lagos-Apapa,January,253.43,Diesel,9895.74,29503.63,Calm,93.17,0.025610009963883452,Winter
NG037,Tanker Ship,Escravos-Lagos,February,375.73,HFO,16279.94,47446.22,Calm,78.49,0.023079323388169735,Winter
NG037,Tanker Ship,Lagos-Apapa,March,446.28,Diesel,18321.43,51926.92,Moderate,72.02,0.024358360673812033,Spring
NG037,Tanker Ship,Port Harcourt-Lagos,April,408.65,Diesel,18825.88,48115.95,Stormy,86.22,0.021706820610776226,Spring
NG037,Tanker Ship,Port Harcourt-Lagos,May,379.02,HFO,18379.1,46287.32,Moderate,85.81,0.020622337328813706,Spring
NG037,Tanker Ship,Port Harcourt-Lagos,June,366.05,Diesel,14785.37,37002.93,Calm,71.11,0.024757581311796728,Summer
NG037,Tanker Ship,Port Harcourt-Lagos,July,495.5,HFO,23070.0,59047.14,Calm,92.07,0.021478110099696576,Summer
NG037,Tanker Ship,Lagos-Apapa,August,72.89,Diesel,3150.3,8404.85,Stormy,73.5,0.0231374789702568,Summer
NG037,Tanker Ship,Escravos-Lagos,September,116.18,Diesel,4800.98,13419.8,Stormy,78.94,0.0241992259913601,Autumn
NG037,Tanker Ship,Lagos-Apapa,October,195.05,HFO,6077.71,15658.75,Stormy,78.62,0.03209267964414229,Autumn
NG037,Tanker Ship,Lagos-Apapa,November,250.25,HFO,9944.61,25961.1,Moderate,85.52,0.02516438553145875,Autumn
NG037,Tanker Ship,Port Harcourt-Lagos,December,381.18,HFO,13264.76,36803.83,Stormy,85.25,0.028736290743292755,Winter
NG038,Oil Service Boat,Port Harcourt-Lagos,January,59.55,HFO,1535.99,4051.51,Stormy,89.63,0.03876978365744568,Winter
NG038,Oil Service Boat,Lagos-Apapa,February,131.76,HFO,4211.8,10736.86,Moderate,88.94,0.03128353673013913,Winter
NG038,Oil Service Boat,Warri-Bonny,March,117.17,HFO,3115.84,9065.72,Calm,82.46,0.03760462668172949,Spring
NG038,Oil Service Boat,Lagos-Apapa,April,29.45,HFO,998.3,2773.11,Moderate,88.05,0.02950015025543424,Spring
NG038,Oil Service Boat,Lagos-Apapa,May,33.08,HFO,986.77,2760.15,Calm,84.66,0.03352351611824437,Spring
NG038,Oil Service Boat,Port Harcourt-Lagos,June,106.45,HFO,3526.0,8864.01,Calm,83.93,0.030190017016449234,Summer
NG038,Oil Service Boat,Port Harcourt-Lagos,July,33.06,Diesel,869.0,2242.6,Moderate,94.67,0.03804372842347526,Summer
NG038,Oil Service Boat,Warri-Bonny,August,102.12,Diesel,2768.11,8268.36,Moderate,75.02,0.03689159751599467,Summer
NG038,Oil Service Boat,Port Harcourt-Lagos,September,33.56,Diesel,1009.83,2799.76,Moderate,87.28,0.03323331649881663,Autumn
NG038,Oil Service Boat,Escravos-Lagos,October,106.87,HFO,3716.05,11138.72,Calm,93.4,0.028759031767602698,Autumn
NG038,Oil Service Boat,Port Harcourt-Lagos,November,40.59,HFO,1193.39,3442.23,Calm,85.01,0.03401235136878975,Autumn
NG038,Oil Service Boat,Warri-Bonny,December,127.42,Diesel,4428.47,12536.07,Calm,91.41,0.0287729170571326,Winter
NG039,Fishing Trawler,Escravos-Lagos,January,144.44,Diesel,4228.03,12596.75,Calm,71.52,0.03416248229080683,Winter
NG039,Fishing Trawler,Lagos-Apapa,February,187.48,HFO,4842.47,14403.64,Moderate,86.07,0.03871577934401245,Winter
NG039,Fishing Trawler,Lagos-Apapa,March,191.49,Diesel,4713.67,12613.72,Stormy,83.45,0.040624396701508594,Spring
NG039,Fishing Trawler,Port Harcourt-Lagos,April,193.79,HFO,5188.07,14723.97,Moderate,79.68,0.037353004103645476,Spring
NG039,Fishing Trawler,Port Harcourt-Lagos,May,167.56,Diesel,4965.11,14693.19,Calm,72.25,0.03374748998511614,Spring
NG039,Fishing Trawler,Lagos-Apapa,June,88.41,HFO,2051.46,5621.43,Stormy,87.44,0.043096136410166415,Summer
NG039,Fishing Trawler,Warri-Bonny,July,64.28,HFO,1384.93,3983.49,Moderate,81.44,0.04641389817535904,Summer
NG039,Fishing Trawler,Port Harcourt-Lagos,August,96.34,Diesel,2659.86,6766.77,Moderate,75.07,0.036219951426014904,Summer
NG039,Fishing Trawler,Escravos-Lagos,September,93.19,Diesel,2257.04,6143.2,Stormy,77.69,0.04128859036614327,Autumn
NG039,Fishing Trawler,Lagos-Apapa,October,154.83,HFO,3553.77,10240.13,Moderate,77.42,0.043567816712955544,Autumn
NG039,Fishing Trawler,Port Harcourt-Lagos,November,57.27,Diesel,1205.32,3157.95,Calm,70.76,0.047514353034878706,Autumn
NG039,Fishing Trawler,Escravos-Lagos,December,105.25,Diesel,2972.94,7561.33,Stormy,82.3,0.035402665375015976,Winter
NG040,Fishing Trawler,Lagos-Apapa,January,95.26,Diesel,2740.5,7939.14,Stormy,81.09,0.03476008027732166,Winter
NG040,Fishing Trawler,Warri-Bonny,February,181.2,HFO,5354.46,15260.05,Calm,72.3,0.0338409475465313,Winter
NG040,Fishing Trawler,Port Harcourt-Lagos,March,177.71,HFO,3628.23,9178.14,Stormy,70.12,0.04897980558013136,Spring
NG040,Fishing Trawler,Port Harcourt-Lagos,April,60.04,HFO,1617.92,4160.49,Moderate,71.53,0.037109375,Spring
NG040,Fishing Trawler,Warri-Bonny,May,88.93,HFO,2630.24,6638.61,Moderate,78.2,0.033810602834722314,Spring
NG040,Fishing Trawler,Escravos-Lagos,June,181.58,HFO,4467.77,12027.63,Calm,89.95,0.040642199576074865,Summer
NG040,Fishing Trawler,Escravos-Lagos,July,132.0,HFO,3553.16,9170.97,Stormy,78.94,0.03715002983259971,Summer
NG040,Fishing Trawler,Warri-Bonny,August,167.28,Diesel,4474.19,13342.81,Moderate,88.66,0.03738777298237223,Summer
NG040,Fishing Trawler,Lagos-Apapa,September,194.52,Diesel,5560.6,15895.62,Moderate,79.52,0.03498183649246484,Autumn
NG040,Fishing Trawler,Port Harcourt-Lagos,October,168.83,Diesel,4583.63,12698.37,Calm,90.81,0.0368332522476727,Autumn
NG040,Fishing Trawler,Lagos-Apapa,November,66.86,HFO,1383.07,3680.4,Calm,94.9,0.04834173252257659,Autumn
NG040,Fishing Trawler,Warri-Bonny,December,157.08,Diesel,3621.0,10415.05,Calm,91.89,0.04338028169014085,Winter
NG041,Oil Service Boat,Warri-Bonny,January,138.57,HFO,3906.66,10771.52,Stormy,86.99,0.03547019704811783,Winter
NG041,Oil Service Boat,Warri-Bonny,February,87.13,Diesel,2663.62,7841.89,Moderate,92.24,0.032711122457407586,Winter
NG041,Oil Service Boat,Escravos-Lagos,March,40.22,HFO,1349.04,3538.38,Calm,81.25,0.02981379351242365,Spring
NG041,Oil Service Boat,Lagos-Apapa,April,102.82,HFO,3252.44,8815.9,Stormy,78.2,0.03161318886743491,Spring
NG041,Oil Service Boat,Port Harcourt-Lagos,May,59.81,Diesel,1558.4,3913.09,Stormy,74.43,0.0383791067761807,Spring
NG041,Oil Service Boat,Port Harcourt-Lagos,June,88.01,Diesel,2614.95,7250.88,Calm,84.21,0.03365647526721353,Summer
NG041,Oil Service Boat,Warri-Bonny,July,34.72,HFO,944.62,2509.99,Calm,75.21,0.03675552073849802,Summer
NG041,Oil Service Boat,Port Harcourt-Lagos,August,83.88,HFO,2312.1,5843.49,Calm,81.38,0.03627870766835344,Summer
NG041,Oil Service Boat,Warri-Bonny,September,28.8,Diesel,879.48,2465.78,Moderate,74.63,0.03274662300450266,Autumn
NG041,Oil Service Boat,Warri-Bonny,October,94.37,Diesel,2838.58,7452.16,Calm,83.82,0.03324549598743034,Autumn
NG041,Oil Service Boat,Port Harcourt-Lagos,November,42.76,Diesel,1483.23,4385.76,Moderate,90.1,0.02882897460272513,Autumn
NG041,Oil Service Boat,Escravos-Lagos,December,27.68,Diesel,711.15,1788.04,Calm,75.02,0.038922871405470016,Winter
NG042,Tanker Ship,Escravos-Lagos,January,52.87,Diesel,2553.1,6770.75,Calm,81.6,0.020708158709020406,Winter
NG042,Tanker Ship,Port Harcourt-Lagos,February,385.78,Diesel,17682.58,48396.39,Calm,75.93,0.02181695205111471,Winter
NG042,Tanker Ship,Escravos-Lagos,March,52.64,Diesel,2080.57,6016.3,Stormy,73.7,0.025300758926640295,Spring
NG042,Tanker Ship,Lagos-Apapa,April,82.52,HFO,2715.02,7103.44,Moderate,74.18,0.030393882917989553,Spring
NG042,Tanker Ship,Port Harcourt-Lagos,May,261.04,Diesel,11636.13,29967.22,Moderate,93.04,0.022433575424131567,Spring
NG042,Tanker Ship,Port Harcourt-Lagos,June,334.93,Diesel,15068.67,39630.01,Moderate,83.98,0.022226911864152578,Summer
NG042,Tanker Ship,Warri-Bonny,July,420.75,Diesel,17261.44,48925.78,Stormy,70.11,0.024375139038226246,Summer
NG042,Tanker Ship,Lagos-Apapa,August,214.34,HFO,10505.28,31381.37,Stormy,83.06,0.020403073502086568,Summer
NG042,Tanker Ship,Warri-Bonny,September,75.25,HFO,2339.56,6090.58,Stormy,74.1,0.03216416762126212,Autumn
NG042,Tanker Ship,Lagos-Apapa,October,222.44,HFO,8639.41,24557.5,Moderate,71.64,0.02574712856549232,Autumn
NG042,Tanker Ship,Lagos-Apapa,November,138.63,HFO,5145.1,14632.48,Moderate,77.61,0.026944082719480667,Autumn
NG042,Tanker Ship,Escravos-Lagos,December,279.1,HFO,9226.05,26851.42,Stormy,82.94,0.03025129931010563,Winter
NG043,Surfer Boat,Warri-Bonny,January,104.31,Diesel,1320.92,3764.19,Calm,76.5,0.07896768918632469,Winter
NG043,Surfer Boat,Port Harcourt-Lagos,February,112.46,Diesel,1807.78,5299.98,Stormy,70.83,0.06220889710031088,Winter
NG043,Surfer Boat,Port Harcourt-Lagos,March,169.38,Diesel,2387.59,6625.09,Stormy,70.11,0.07094182837086768,Spring
NG043,Surfer Boat,Warri-Bonny,April,22.13,Diesel,252.26,745.93,Moderate,86.52,0.08772694838658526,Spring
NG043,Surfer Boat,Warri-Bonny,May,44.26,Diesel,639.99,1727.3,Calm,87.98,0.06915733058329036,Spring
NG043,Surfer Boat,Lagos-Apapa,June,26.44,Diesel,312.74,804.45,Calm,74.41,0.08454307092153227,Summer
NG043,Surfer Boat,Warri-Bonny,July,174.74,Diesel,3080.41,8903.26,Stormy,74.19,0.05672621501683218,Summer
NG043,Surfer Boat,Port Harcourt-Lagos,August,81.98,Diesel,1326.33,3652.42,Moderate,77.44,0.061809655214011605,Summer
NG043,Surfer Boat,Lagos-Apapa,September,85.8,Diesel,1427.89,3714.03,Calm,82.28,0.06008866229191324,Autumn
NG043,Surfer Boat,Port Harcourt-Lagos,October,190.75,Diesel,3023.68,8467.92,Stormy,73.54,0.06308537940522807,Autumn
NG043,Surfer Boat,Port Harcourt-Lagos,November,134.05,Diesel,1980.71,5678.37,Calm,90.85,0.0676777519172418,Autumn
NG043,Surfer Boat,Warri-Bonny,December,34.25,Diesel,629.43,1639.93,Calm,70.79,0.05441431136107272,Winter
NG044,Fishing Trawler,Escravos-Lagos,January,123.45,Diesel,2619.28,6665.2,Stormy,80.13,0.047131272716166274,Winter
NG044,Fishing Trawler,Lagos-Apapa,February,136.29,HFO,3942.38,9986.38,Stormy,72.15,0.03457048787788087,Winter
NG044,Fishing Trawler,Warri-Bonny,March,151.68,Diesel,4103.79,12241.61,Stormy,92.66,0.03696095560445345,Spring
NG044,Fishing Trawler,Lagos-Apapa,April,146.62,Diesel,4124.0,12337.96,Stormy,78.8,0.03555286129970902,Spring
NG044,Fishing Trawler,Lagos-Apapa,May,156.44,HFO,3412.2,10231.35,Stormy,84.18,0.045847253971045075,Spring
NG044,Fishing Trawler,Lagos-Apapa,June,166.63,HFO,3748.78,9918.27,Calm,83.51,0.044449127449463555,Summer
NG044,Fishing Trawler,Escravos-Lagos,July,187.79,Diesel,4245.03,11699.5,Moderate,71.37,0.04423761433959242,Summer
NG044,Fishing Trawler,Port Harcourt-Lagos,August,172.54,HFO,3451.72,10178.28,Stormy,74.65,0.049986673310697276,Summer
NG044,Fishing Trawler,Port Harcourt-Lagos,September,51.37,Diesel,1038.45,3113.19,Calm,82.74,0.04946795705137464,Autumn
NG044,Fishing Trawler,Warri-Bonny,October,159.31,HFO,4181.46,11970.84,Stormy,91.25,0.038099132838769235,Autumn
NG044,Fishing Trawler,Port Harcourt-Lagos,November,100.03,Diesel,2694.5,7992.36,Stormy,81.29,0.03712377064390425,Autumn
NG044,Fishing Trawler,Escravos-Lagos,December,124.4,HFO,2885.75,7981.61,Moderate,81.96,0.04310837737156718,Winter
NG045,Oil Service Boat,Escravos-Lagos,January,125.96,Diesel,3352.07,9583.99,Stormy,78.68,0.037576780914479704,Winter
NG045,Oil Service Boat,Lagos-Apapa,February,23.49,Diesel,655.28,1678.26,Moderate,83.47,0.03584727139543401,Winter
NG045,Oil Service Boat,Escravos-Lagos,March,72.74,HFO,1916.45,5363.91,Calm,88.54,0.03795559498030212,Spring
NG045,Oil Service Boat,Port Harcourt-Lagos,April,81.24,Diesel,2797.59,8204.48,Calm,75.91,0.0290392802376331,Spring
NG045,Oil Service Boat,Escravos-Lagos,May,46.28,Diesel,1318.21,3838.83,Stormy,79.85,0.035108214927818786,Spring
NG045,Oil Service Boat,Escravos-Lagos,June,63.33,HFO,1904.91,5015.38,Stormy,75.03,0.03324566514953462,Summer
NG045,Oil Service Boat,Lagos-Apapa,July,118.26,Diesel,3890.65,10833.21,Moderate,86.78,0.030395949262976625,Summer
NG045,Oil Service Boat,Port Harcourt-Lagos,August,120.63,HFO,3536.52,8867.73,Stormy,72.32,0.03410980285704591,Summer
NG045,Oil Service Boat,Port Harcourt-Lagos,September,22.89,Diesel,678.68,1811.87,Stormy,81.46,0.03372723522131196,Autumn
NG045,Oil Service Boat,Port Harcourt-Lagos,October,120.7,Diesel,3333.73,8550.45,Stormy,85.24,0.0362056915227088,Autumn
NG045,Oil Service Boat,Lagos-Apapa,November,79.61,Diesel,2462.39,6313.03,Stormy,89.58,0.032330378209788055,Autumn
NG045,Oil Service Boat,Warri-Bonny,December,44.43,Diesel,1128.39,3336.41,Calm,74.45,0.0393746842846888,Winter
NG046,Oil Service Boat,Escravos-Lagos,January,62.94,HFO,2119.65,5386.4,Moderate,80.19,0.029693581487509727,Winter
NG046,Oil Service Boat,Escravos-Lagos,February,114.25,HFO,2914.95,7814.65,Calm,91.73,0.03919449733271583,Winter
NG046,Oil Service Boat,Lagos-Apapa,March,117.37,Diesel,3167.84,8097.2,Stormy,87.14,0.03705048234759331,Spring
NG046,Oil Service Boat,Port Harcourt-Lagos,April,96.98,HFO,3052.61,8055.57,Moderate,91.53,0.03176953492257445,Spring
NG046,Oil Service Boat,Port Harcourt-Lagos,May,60.5,Diesel,1626.9,4470.35,Calm,82.93,0.03718728870858688,Spring
NG046,Oil Service Boat,Lagos-Apapa,June,32.84,HFO,858.54,2240.29,Calm,70.84,0.038250984229040004,Summer
NG046,Oil Service Boat,Port Harcourt-Lagos,July,58.81,Diesel,1499.56,3904.85,Stormy,91.68,0.0392181706633946,Summer
NG046,Oil Service Boat,Port Harcourt-Lagos,August,141.59,Diesel,4273.6,12172.4,Moderate,84.19,0.03313131785847997,Summer
NG046,Oil Service Boat,Escravos-Lagos,September,107.64,HFO,3721.46,9594.88,Moderate,92.58,0.028924131926716935,Autumn
NG046,Oil Service Boat,Lagos-Apapa,October,102.83,Diesel,3478.06,9386.55,Calm,79.47,0.02956533239794598,Autumn
NG046,Oil Service Boat,Lagos-Apapa,November,109.78,Diesel,2860.52,7247.64,Calm,85.97,0.0383776376323186,Autumn
NG046,Oil Service Boat,Lagos-Apapa,December,99.0,Diesel,3035.46,8017.01,Stormy,80.59,0.032614496649601706,Winter
NG047,Surfer Boat,Lagos-Apapa,January,124.39,Diesel,1353.44,3934.06,Calm,76.43,0.09190654923749852,Winter
NG047,Surfer Boat,Lagos-Apapa,February,35.49,Diesel,612.51,1697.79,Calm,85.55,0.057941911152470986,Winter
NG047,Surfer Boat,Lagos-Apapa,March,29.82,Diesel,352.36,897.01,Calm,90.36,0.08462935634010671,Spring
NG047,Surfer Boat,Warri-Bonny,April,22.93,Diesel,437.88,1266.95,Calm,82.63,0.05236594500776468,Spring
NG047,Surfer Boat,Lagos-Apapa,May,106.39,Diesel,2026.55,5365.64,Stormy,83.92,0.05249808788334855,Spring
NG047,Surfer Boat,Port Harcourt-Lagos,June,41.39,Diesel,572.71,1473.82,Stormy,91.94,0.07227043355275793,Summer
NG047,Surfer Boat,Port Harcourt-Lagos,July,169.27,Diesel,2687.83,7800.58,Moderate,74.52,0.06297645312389549,Summer
NG047,Surfer Boat,Warri-Bonny,August,26.02,Diesel,408.74,1049.73,Calm,75.74,0.06365904976268533,Summer
NG047,Surfer Boat,Lagos-Apapa,September,75.76,Diesel,1505.24,4327.57,Stormy,84.86,0.05033084425075071,Autumn
NG047,Surfer Boat,Lagos-Apapa,October,168.63,Diesel,1764.66,4859.44,Moderate,82.94,0.09555948454659821,Autumn
NG047,Surfer Boat,Lagos-Apapa,November,110.94,Diesel,1144.24,2961.8,Moderate,75.44,0.09695518422708523,Autumn
NG047,Surfer Boat,Lagos-Apapa,December,122.78,Diesel,1871.41,4992.98,Moderate,80.26,0.06560828466236687,Winter
NG048,Tanker Ship,Warri-Bonny,January,433.21,Diesel,15172.55,45417.79,Stormy,88.87,0.02855222095165282,Winter
NG048,Tanker Ship,Port Harcourt-Lagos,February,334.98,HFO,14100.25,40795.77,Calm,90.46,0.023757025584652754,Winter
NG048,Tanker Ship,Escravos-Lagos,March,481.76,HFO,16009.22,44269.24,Moderate,75.13,0.030092659105190635,Spring
NG048,Tanker Ship,Escravos-Lagos,April,402.08,HFO,17909.58,47861.11,Stormy,91.76,0.02245055439602715,Spring
NG048,Tanker Ship,Lagos-Apapa,May,297.05,Diesel,13543.26,38499.82,Moderate,85.4,0.021933419280143775,Spring
NG048,Tanker Ship,Escravos-Lagos,June,443.05,Diesel,13801.94,40601.21,Moderate,89.42,0.03210055977637926,Summer
NG048,Tanker Ship,Lagos-Apapa,July,487.89,HFO,23503.71,65937.46,Calm,76.15,0.02075799948178394,Summer
NG048,Tanker Ship,Lagos-Apapa,August,95.46,Diesel,3358.81,8903.85,Stormy,71.27,0.02842077997862338,Summer
NG048,Tanker Ship,Escravos-Lagos,September,91.92,HFO,4244.55,11296.56,Calm,85.46,0.021656005937025127,Autumn
NG048,Tanker Ship,Escravos-Lagos,October,419.53,Diesel,12720.58,33561.64,Calm,75.05,0.03298041441506598,Autumn
NG048,Tanker Ship,Port Harcourt-Lagos,November,145.54,Diesel,5843.19,16006.77,Moderate,81.18,0.024907627511684544,Autumn
NG048,Tanker Ship,Escravos-Lagos,December,413.22,HFO,14730.75,42563.58,Moderate,91.25,0.028051524871442392,Winter
NG049,Tanker Ship,Escravos-Lagos,January,451.7,HFO,21835.94,61933.63,Stormy,91.18,0.0206860799214506,Winter
NG049,Tanker Ship,Warri-Bonny,February,85.88,HFO,2728.01,7575.29,Moderate,71.33,0.03148082301751093,Winter
NG049,Tanker Ship,Port Harcourt-Lagos,March,413.41,Diesel,19194.3,53716.18,Moderate,77.7,0.021538164976060602,Spring
NG049,Tanker Ship,Port Harcourt-Lagos,April,401.31,Diesel,19032.25,55048.07,Stormy,74.27,0.021085788595673133,Spring
NG049,Tanker Ship,Warri-Bonny,May,90.09,HFO,2930.86,7968.39,Calm,78.3,0.030738418075240713,Spring
NG049,Tanker Ship,Port Harcourt-Lagos,June,443.98,Diesel,13504.73,38941.72,Calm,73.5,0.03287588867011781,Summer
NG049,Tanker Ship,Port Harcourt-Lagos,July,209.07,Diesel,9944.51,26241.03,Calm,88.15,0.021023660290954507,Summer
NG049,Tanker Ship,Warri-Bonny,August,257.09,Diesel,8598.75,24969.95,Stormy,86.41,0.02989853176333769,Summer
NG049,Tanker Ship,Port Harcourt-Lagos,September,300.22,Diesel,13775.8,35682.56,Stormy,83.63,0.021793289681905956,Autumn
NG049,Tanker Ship,Lagos-Apapa,October,81.86,HFO,4027.22,10125.46,Moderate,81.01,0.020326676963264984,Autumn
NG049,Tanker Ship,Port Harcourt-Lagos,November,139.61,Diesel,4590.63,11948.32,Stormy,77.59,0.030411947815441456,Autumn
NG049,Tanker Ship,Escravos-Lagos,December,183.15,Diesel,7411.36,21680.99,Moderate,89.37,0.024712063642840183,Winter
NG050,Fishing Trawler,Port Harcourt-Lagos,January,160.56,HFO,4203.34,11240.44,Calm,82.24,0.038198194768921855,Winter
NG050,Fishing Trawler,Escravos-Lagos,February,145.81,Diesel,3554.61,10091.05,Calm,89.97,0.041019971248603924,Winter
NG050,Fishing Trawler,Port Harcourt-Lagos,March,96.41,HFO,2565.55,7686.2,Stormy,91.61,0.037578686831283736,Spring
NG050,Fishing Trawler,Lagos-Apapa,April,158.06,HFO,3836.06,9897.85,Stormy,83.93,0.04120373508235012,Spring
NG050,Fishing Trawler,Warri-Bonny,May,53.29,HFO,1455.54,4011.96,Calm,71.48,0.036611841653269576,Spring
NG050,Fishing Trawler,Lagos-Apapa,June,85.31,Diesel,2385.13,7127.32,Stormy,72.96,0.03576744244548515,Summer
NG050,Fishing Trawler,Port Harcourt-Lagos,July,165.1,HFO,3508.25,9746.6,Calm,84.45,0.0470605002494121,Summer
NG050,Fishing Trawler,Lagos-Apapa,August,101.36,Diesel,2151.83,6169.19,Stormy,77.68,0.047104092795434586,Summer
NG050,Fishing Trawler,Lagos-Apapa,September,153.14,Diesel,3213.34,8227.6,Moderate,74.69,0.04765757747390565,Autumn
NG050,Fishing Trawler,Lagos-Apapa,October,120.46,HFO,3542.26,9685.05,Stormy,90.81,0.034006538198777046,Autumn
NG050,Fishing Trawler,Port Harcourt-Lagos,November,181.21,HFO,4691.84,13517.44,Calm,88.54,0.03862237416450689,Autumn
NG050,Fishing Trawler,Warri-Bonny,December,120.73,HFO,3161.19,9010.21,Stormy,88.49,0.03819131403047587,Winter
NG051,Surfer Boat,Escravos-Lagos,January,182.3,Diesel,2650.17,7334.88,Stormy,73.37,0.0687880400125275,Winter
NG051,Surfer Boat,Lagos-Apapa,February,129.98,Diesel,1917.92,5371.97,Stormy,82.94,0.06777133561358137,Winter
NG051,Surfer Boat,Port Harcourt-Lagos,March,70.79,Diesel,871.22,2491.73,Stormy,73.47,0.08125387387801015,Spring
NG051,Surfer Boat,Port Harcourt-Lagos,April,61.06,Diesel,755.94,2206.09,Calm,70.52,0.080773606370876,Spring
NG051,Surfer Boat,Lagos-Apapa,May,88.17,Diesel,1750.14,4551.95,Moderate,74.24,0.0503788268367102,Spring
NG051,Surfer Boat,Escravos-Lagos,June,139.53,Diesel,2780.32,7093.72,Moderate,93.28,0.05018487080623813,Summer
NG051,Surfer Boat,Warri-Bonny,July,165.59,Diesel,2514.88,6860.45,Stormy,88.81,0.06584409594095941,Summer
NG051,Surfer Boat,Port Harcourt-Lagos,August,132.09,Diesel,1872.96,5423.28,Calm,72.72,0.07052473090722707,Summer
NG051,Surfer Boat,Escravos-Lagos,September,100.0,Diesel,1225.43,3500.14,Moderate,80.65,0.08160400838889206,Autumn
NG051,Surfer Boat,Port Harcourt-Lagos,October,136.08,Diesel,1538.11,4279.11,Stormy,81.38,0.08847221590133347,Autumn
NG051,Surfer Boat,Port Harcourt-Lagos,November,124.83,Diesel,2052.79,5136.2,Stormy,82.66,0.06080992210601182,Autumn
NG051,Surfer Boat,Escravos-Lagos,December,118.09,Diesel,2114.48,5582.31,Moderate,81.76,0.05584824637735992,Winter
NG052,Oil Service Boat,Lagos-Apapa,January,117.25,Diesel,4035.73,10789.16,Calm,75.07,0.02905298421846853,Winter
NG052,Oil Service Boat,Warri-Bonny,February,57.99,HFO,1727.74,4956.75,Moderate,87.62,0.03356407792839201,Winter
NG052,Oil Service Boat,Escravos-Lagos,March,131.32,Diesel,3516.32,9940.64,Calm,70.47,0.03734586158256359,Spring
NG052,Oil Service Boat,Port Harcourt-Lagos,April,148.86,HFO,4872.04,13596.33,Calm,86.05,0.030553936338782114,Spring
NG052,Oil Service Boat,Escravos-Lagos,May,52.62,HFO,1548.95,4073.05,Stormy,86.25,0.03397139998063204,Spring
NG052,Oil Service Boat,Escravos-Lagos,June,69.74,Diesel,1801.47,4846.78,Moderate,86.93,0.03871282896745435,Summer
NG052,Oil Service Boat,Escravos-Lagos,July,82.64,Diesel,2670.49,7601.85,Moderate,86.02,0.03094563170054934,Summer
NG052,Oil Service Boat,Escravos-Lagos,August,132.53,HFO,3738.63,10058.38,Moderate,75.84,0.03544881413779914,Summer
NG052,Oil Service Boat,Warri-Bonny,September,126.28,Diesel,4212.75,11431.87,Stormy,87.18,0.029975669099756692,Autumn
NG052,Oil Service Boat,Escravos-Lagos,October,117.94,Diesel,4079.83,11532.93,Calm,93.67,0.028908067247900036,Autumn
NG052,Oil Service Boat,Escravos-Lagos,November,139.85,Diesel,4758.11,13826.21,Calm,82.81,0.02939192242297887,Autumn
NG052,Oil Service Boat,Escravos-Lagos,December,134.09,Diesel,3377.0,9590.71,Stormy,78.91,0.03970684039087948,Winter
NG053,Tanker Ship,Lagos-Apapa,January,434.8,Diesel,13682.6,39574.56,Moderate,78.4,0.031777586131290836,Winter
NG053,Tanker Ship,Warri-Bonny,February,493.98,HFO,17248.46,51357.1,Moderate,91.82,0.02863907850324029,Winter
NG053,Tanker Ship,Port Harcourt-Lagos,March,287.51,Diesel,14141.03,39260.12,Stormy,83.31,0.020331616579556084,Spring
NG053,Tanker Ship,Warri-Bonny,April,224.96,HFO,9109.99,27050.44,Calm,74.07,0.024693770245631446,Spring
NG053,Tanker Ship,Lagos-Apapa,May,434.88,Diesel,13764.69,40318.82,Moderate,87.11,0.03159388260832609,Spring
NG053,Tanker Ship,Port Harcourt-Lagos,June,138.94,HFO,4454.43,11220.52,Calm,88.16,0.0311914206755971,Summer
NG053,Tanker Ship,Lagos-Apapa,July,193.37,HFO,6895.02,19414.13,Stormy,93.88,0.028044878767574277,Summer
NG053,Tanker Ship,Lagos-Apapa,August,326.34,HFO,14574.57,40746.4,Calm,80.4,0.02239105510488474,Summer
NG053,Tanker Ship,Escravos-Lagos,September,374.57,HFO,11386.25,32663.58,Stormy,83.39,0.03289669557580415,Autumn
NG053,Tanker Ship,Lagos-Apapa,October,117.33,HFO,4173.5,11362.99,Moderate,91.01,0.028113094524979034,Autumn
NG053,Tanker Ship,Port Harcourt-Lagos,November,251.01,HFO,8589.47,23209.19,Calm,94.49,0.029222990475547387,Autumn
